Reference_ID,Variant_ID,Retrained_MMSplice_Predicted_Delta_Logit,True_Delta_Logit
48049,53896,0.2338253275226365,-0.0552748476249332
48049,53897,0.1339595343070803,0.2066312812437537
48049,53898,0.006253203450912,0.0309299927318964
48049,53899,-0.095983991423477,0.3517004386707932
48049,53900,0.6986695666940318,1.4594914490493176
48049,53901,-0.7027693092702927,-1.3776828452095942
48049,53902,-0.0135523799293483,0.3334742715914843
48049,53903,0.2385869175731645,0.219956842800943
48049,53904,-1.1357227638798455,-4.875710993351081
48049,53905,0.5257270534956847,0.1303925696599623
48049,53906,0.1601558099749885,2.551452748113782
48049,53907,-0.4554811076347221,-1.1183362733055635
48049,53908,-0.5342906315119351,-0.1070642008653704
48049,53909,0.5402967148098611,1.3117131773118984
48049,53910,0.2313607629803596,2.658145956166688
48049,53911,0.0574661632352076,-1.8974827036555548
48049,53912,0.9455393720299182,3.615503104681113
48049,53913,-0.7223146756863368,-4.875710993351081
48049,53914,1.3031790711334212,1.274286030137402
48049,53915,0.3640460791935669,0.8891881032041697
48049,53916,-0.0816135825147284,0.0908357884786178
48049,53917,0.0249727725974212,-0.3982321949400341
48049,53918,-1.7218820897972311,-4.875710993351081
48049,53919,-1.3382839510037507,-4.875710993351081
48049,53920,-2.7829967248326875,-4.875710993351081
48049,53921,-0.7784726212020505,-3.4548925286135947
48049,53922,-2.959069241534232,-2.415296684791804
48049,53923,-1.667151617451712,-4.138771356370605
48049,53924,-1.4531161770512238,-4.875710993351081
48049,53925,0.2503129812695895,0.5253630447548547
48049,53926,0.9957193921513688,2.9461864247391736
48049,53927,0.0660125589396821,0.1846348385261218
48049,53928,0.067335372958704,-0.4334385581732491
48049,53929,-0.1298417750002421,-1.3928924160859937
48049,53930,0.2421127517795442,-1.6250080880811826
48049,53931,-2.0850120208163987,-4.875710993351081
48049,53932,-0.7403674378708399,-3.215579863797494
48049,53933,-1.4896454405170718,-4.875710993351081
48049,53934,0.5629825042708289,3.158649265982389
48049,53935,0.0043859447653161,-0.4915875200154511
48049,53936,-1.0766753704332308,-4.875710993351081
48049,53937,-2.5793698973936734,-2.819607979889561
48049,53938,-2.6137372849515565,-4.703201575335556
48049,53939,0.3786911707243549,0.5468548303994721
48049,53940,-0.551922290837865,-1.0178224785801295
48049,53941,0.4501914660074816,1.6797446576360784
48049,53942,0.0796351978484784,-1.6092816490143849
48049,53943,0.699065546880003,0.7852655103667616
48049,53944,-0.6587647321309592,-4.875710993351081
48049,53945,0.4710006478047858,2.067524438466923
48049,53946,0.0476092876906858,0.75712261467044
48049,53947,0.6832841801903949,3.6263286745848857
48049,53948,0.0225334138384662,0.8002786027374237
48049,53949,0.0242747055427084,-1.28100925536662
48049,53950,0.7664933080984484,3.227192278832784
48049,53951,0.3019802777092849,-1.210170067455461
48049,53952,-0.2185812685756911,0.2593275895463464
48049,53953,-0.0475363358944214,-0.4496871505786156
48049,53954,0.2822800101479111,0.3741474317432118
48049,53955,0.1254610241736088,0.5154661982424626
48049,53956,-3.387179519537252,-4.875710993351081
48049,53957,0.3025765674856506,-0.216221072032875
48049,53958,-3.464237091782788,-4.875710993351081
48049,53959,0.2565234861408983,-1.0573407073253684
48049,53960,-1.1561721386231796,-4.809420782408126
48049,53961,-1.1917345950165248,-4.875710993351081
48049,53962,-0.8098863343687107,-3.154035753330425
48049,53963,0.3099815524269901,-0.2513887905682455
48049,53964,0.445737682473527,1.3410355751647365
48049,53965,-0.3334193072214902,-0.3410026868307355
48049,53966,-0.2015752327801408,-0.1850394686026687
48049,53967,0.5878642830801808,0.7288227003522414
48049,53968,-0.0453892026375473,-0.6937880789460781
48049,53969,-0.4703645825721241,-2.45497240223208
48049,53970,0.2132432975052629,-0.4492567841157592
48049,53971,0.3691497664267599,-0.7355919464125404
48049,53972,-0.6446226462499346,1.0791674037227792
48049,53973,0.3866421753248404,0.2941651742015259
48049,53974,0.2063430417528615,-0.3540876520940083
48049,53975,0.8540122949111663,3.0331224069049063
48049,53976,-2.061403841593817,-4.6677566356220455
48049,53977,-3.2770965211984144,-4.875710993351081
48049,53978,-0.8868674487295224,-4.875710993351081
48049,53979,0.1059710291324196,-0.3337591066126477
83771,27174,-0.3610206724667538,-0.3243835652364969
83771,27175,0.0427807319740496,-0.0491347601832193
83771,27176,0.1610377483753405,1.07740375118917
85064,28381,-0.5865310836059369,-0.0532648580618961
85064,28382,-0.6362846330773343,-0.2993153424344872
84989,28322,0.1809366802807937,0.3962888674791301
84989,28323,0.0652942112649737,0.0223194782036558
84989,28324,0.4566175633480273,1.0603910758479125
84989,28325,-0.2449236453759564,-0.3276573044302177
84989,28326,0.0022242944864855,0.2266387510719854
84989,28327,-0.0891800772170819,-0.1071994466447867
84989,28328,0.3739011158509646,0.5592088790867126
84989,28329,0.4447402049768649,0.5446521236764188
84989,28330,-0.3430441300671566,-1.0755532953905114
84989,28331,0.1757820553188525,-0.0068117417483453
84989,28332,-0.1451232137212647,-2.6750010775000765
45189,15281,0.002685777117735,0.6294279285175808
45189,15282,-0.0099758321673931,0.4663143581421984
45189,15283,-0.0515789057448615,0.2940613168058646
45189,15284,-0.0812179816485609,0.1821076754644242
45189,15285,0.0163563111938201,-0.1319748743277822
45189,15286,-0.0151088273672236,0.1686556298809888
45189,15287,-0.0121874824958147,-0.3128320738963972
45189,15288,-0.0074462348929895,0.407501122486521
45189,15289,0.0549179213442813,0.6398408526312375
45189,15290,0.008589592279378,0.116911338463267
45189,15291,0.0647121046175681,0.1867698967885933
45189,15292,0.0838585554065309,0.0381900760016176
45189,15293,0.1672101005049024,0.269547464810759
45189,15294,-0.129062493476528,-0.1029144920848843
45189,15295,-0.1495886943987978,-0.1953293586156542
45189,15296,-0.0799580247075952,-0.6129400745343376
45189,15297,-0.0776031520571674,0.9709664326147874
45189,15298,-0.0324067381009854,-0.5771297768580375
45189,15299,-0.1552900967121495,-1.5027546262349971
45189,15300,0.1534311681643234,0.1931753828151648
45189,15301,0.148202199402505,-0.727306217301042
45189,15302,0.0155862979045854,-0.4027538873995954
45189,15303,0.2359057002616821,-1.0331015289667844
45189,15304,0.0922566169494806,0.4550133199591992
45189,15305,0.1360334036351285,-0.2754023426410016
45189,15306,-0.031858472357489,-0.4158349530715988
45189,15307,-0.3922949148191941,-0.2051598119540316
45189,15308,-0.346570790896448,-0.4100668458718968
45189,15309,-0.2479447211645902,-1.133393216045088
45189,15310,-0.4501850437327421,-1.03132451888794
45189,15311,-0.3290253970081306,-0.5265096580940407
45189,15312,-0.5782232735635436,-1.568074781447664
45189,15313,0.0021872373580323,0.1217917377964124
45189,15314,-0.031474399528426,1.1838866896859903
45189,15315,0.5502016698871599,1.040151639561515
45189,15316,0.3003798082928048,1.0667315680320002
45189,15317,0.0126198176156531,-0.2017343891972349
45189,15318,-0.0751856244314922,1.0960873723440638
45189,15319,-0.2060450980278863,-1.0444985877241375
45189,15320,0.2482644907713852,0.7150789314055113
45189,15321,0.2792479295717059,0.745479580577075
45189,15322,0.2524378826208316,-0.3307911358532393
45189,15323,0.6170257089133345,0.9196079260630976
45189,15324,0.4695404588251363,0.911846311778024
45189,15325,0.3296653836489259,0.5114578401460345
45189,15326,0.2457558340179382,0.3766640766759346
45189,15327,-0.1438356452882017,-0.658985388763723
45189,15328,0.4502792798947273,0.7285621394005568
45189,15329,-0.2120905316073979,-0.3352021428057901
45189,15330,-0.8270242493162682,-3.687055191292699
45189,15331,-0.1078701432095612,-0.469753193979234
45189,15332,0.3221796174893032,0.8193412656081129
45189,15333,-0.1673521254259647,0.3796514418408042
45189,15334,-0.0674712755955208,-0.8590664331964906
45189,15335,-0.2303369052440823,-0.9583161063132742
45189,15336,-0.907315500113963,-1.5169829294045667
45189,15337,0.0937455305362235,-0.6269657289213109
45189,15338,-0.0566381750587953,0.6017352755192189
45189,15339,-0.2469775345257987,0.3209794644452439
45189,15340,-1.122112215583191,-3.0026698731678527
45189,15341,-0.2391664856378044,-2.305779475051003
45189,15342,-0.2277129726315464,-0.6642772515931731
45189,15343,1.1789350736825668,1.3261531916351916
45189,15344,-0.4169414428965021,-1.9659609434179992
45189,15345,-0.6731815472476745,-0.8082606836231697
45189,15346,-0.213667674205686,-0.3722858013108753
45189,15347,-0.4328878295305431,-1.6856183355925616
45189,15348,-0.2539854020339716,-1.948583407799547
45189,15349,-0.408855448983016,-1.4297593012621328
45189,15350,-0.3175230506819976,-0.7834725961112158
45189,15351,-0.3450985898349894,0.0893802884531823
45189,15352,-1.5598292856477871,-4.112809621761458
45189,15353,-0.3041139818547846,0.8816364583142933
45189,15354,-0.3717470815777041,0.0932686305698358
45189,15355,-1.3195980783498826,-4.885860669221275
45189,15356,0.3996395515210901,0.7173698873350174
45189,15357,-3.09329315480245,-7.309275687441641
45189,15358,-2.873737330497969,-7.11332292598315
45189,15359,-0.1036610012329234,-0.4325011817602887
45189,15360,-0.1959515688018192,0.4556939535163786
45189,15361,-0.1796310132564343,0.1467223377170878
45189,15362,0.0627519621448336,0.1123924935181332
45189,15363,-0.1398302399485577,0.524604677229352
45189,15364,-0.2133089880302609,-0.7177671750733029
45189,15365,0.1573797138648806,-0.1906562357814146
45189,15366,0.1325748895759783,-0.2205296537075408
45189,15367,0.046639489782239,0.0637288267603987
45189,15368,0.3771185922410403,0.5058862561712301
45189,15369,0.1323269372670184,0.2107970611863337
45189,15370,0.1430442330498324,-0.2715598403389264
45189,15371,0.3471038176507769,0.6657629449268347
45189,15372,0.393150627693883,1.0695477638538116
45189,15373,-0.1278266915630139,0.202180305162992
45189,15374,-0.0748999428995694,-0.323499495177115
45189,15375,-0.1072850234909619,-0.9868835572446146
45189,15376,0.2534486883807574,1.119297365631779
45189,15377,0.4788867800964938,1.1123762819448584
45189,15378,0.4020090191127978,1.255805006114721
45189,15379,0.3947054952979861,1.2783603840650053
45189,15380,0.1644138847250185,0.8251538963771484
45189,15381,-0.2340041503888119,-1.1194279784872296
45189,15382,-0.4078725895606793,-1.3455716522644816
45189,15383,-0.2061906904938687,-0.5932664169252474
45189,15384,0.0305963850298892,1.1224858347977973
45189,15385,-0.0318138014979733,0.1866557042771739
45189,15386,0.0978135993570528,0.8671009127790661
45189,15387,0.2721307141356097,0.7403991544286685
45189,15388,0.0876276299505816,0.3054754972667898
45189,15389,0.1050352103555117,0.382260063215641
45189,15390,-0.1588096608835019,-0.6216178391272115
45189,15391,-0.2410870261667813,-0.5120398997809711
45189,15392,-0.2882223173280895,0.6540738404818698
45189,15393,0.1863886581065951,0.7054604129569916
45189,15394,0.0631829268723116,0.5560704856163055
45189,15395,0.6543691231365024,0.9917421926552168
45189,15396,-0.5731615836612118,-3.027108391443855
45189,15397,-0.4330146585078991,-1.0097455064219918
45189,15398,-0.2040882615408124,-0.2135568853250138
45189,15399,-0.4989980149166668,-1.85017147483712
45189,15400,-0.2751206944314374,-0.8208510704278965
45189,15401,-0.761902733650874,-3.2861395181622504
45189,15402,0.1071782267400942,0.3346411594677582
45189,15403,0.2564853662122165,0.6154224718738106
45189,15404,-0.3214420231023205,-1.658517463784661
45189,15405,0.0831342323039828,0.1303326123398612
45189,15406,0.3233896883399783,1.1751064933559388
45189,15407,0.1013749619851504,0.4725241809777211
45189,15408,-0.0552689092003048,-0.3550162109104627
45189,15409,0.1347363547930728,0.2532171850322163
45189,15410,-0.0466496146507443,-0.7451978322741487
45189,15411,0.1377494181189166,0.7711518459914373
45189,15412,0.0576135933136187,0.6222971737783846
45189,15413,0.299108810894414,0.9394577461446948
45189,15414,-0.2055125114107312,-0.9101488159168925
45189,15415,-0.0979513901465405,-2.315839059294091
45189,15416,0.3338796945062457,0.0520832063049628
45189,15417,-0.096425302721156,-0.4592966458574816
45189,15418,0.1150536643627749,0.6416868048859757
45189,15419,-0.3679662889308346,-1.5541759660881862
45189,15420,-0.3255206909940518,-0.6548855582989723
45189,15421,-0.2225902266903485,-0.6376098138629891
45189,15422,-0.2314847778209866,-2.425081455635401
45189,15423,0.5076499858891498,0.7187297150266116
45189,15424,0.4429550959430133,1.723948336900896
45189,15425,0.4404253920289813,0.785074715478617
45189,15426,-0.3254026184659756,-1.2746139909436784
45189,15427,0.0335113005667697,0.1921107986067093
45189,15428,-0.3953613293044079,-0.7058110282431163
45189,15429,0.0818649526271639,0.2187049283697613
45189,15430,0.2230671510001574,0.6440814609008751
45189,15431,0.0155716558321963,0.1586410637891214
45189,15432,0.023475135680295,0.0690562760053469
45189,15433,0.3196430994334613,-0.2943321760969676
45189,15434,0.0486673854519473,0.5662818584782844
45189,15435,-0.7661238265295971,-3.4862577839807423
45189,15436,-0.3071751719442166,-4.152433111919533
45189,15437,-0.0972473826978863,-1.1783990782560596
45189,15438,-0.0993092242194165,-0.392308656164974
45189,15439,-0.2286547269136609,-0.5784981803364203
45189,15440,-0.2873293938345135,-0.6180358966958313
45189,15441,-0.1353693122471798,-0.3892412883134943
45189,15442,0.5759984826259433,1.2214791659813315
45189,15443,-0.0172008502419461,-0.1336191309956934
45189,15444,-0.5430789173673046,-1.5164471393028542
45189,15445,-0.3397425270008267,-0.6320003454408528
45189,15446,-0.0426218655367459,0.0439649101621787
45189,15447,0.0040876265701876,0.502604267553991
45189,15448,-0.3116272442059887,-1.2781964651894993
45189,15449,0.4521020271024142,0.800227284221377
45189,15450,0.4580119955789099,0.8440562572976649
45189,15451,0.5759787691305791,1.2196546295821318
45189,15452,-0.6101412996255471,0.857352104392678
45189,15453,0.0808946485186539,0.3471325878996579
45189,15454,-2.8345713164183746,-7.309275687441641
45189,15455,-1.836555205663868,-7.005013529232693
45189,15456,-5.331696242527102,-7.309275687441641
45189,15457,-1.313462430103747,-2.3212847373355445
45189,15458,-1.6976579672969714,-4.517361437959079
45189,15459,-0.3009723154508866,-0.5376123528182924
45189,15460,0.0934628773062954,0.0262494468079936
45189,15461,0.5994727318855892,0.2339979546570875
45189,15462,0.4439918096808182,0.0037629393862548
45189,15463,0.2772904759659337,-0.4871841757250633
45189,15464,0.4851926910289346,0.4002739195338802
45189,15465,0.205335070258926,-0.7056619283571913
45189,15466,0.1963683951625786,0.6006506827352809
45189,15467,0.2631252655306624,0.1864483980996502
45189,15468,-0.1452501398029007,-0.3822646410562847
45189,15469,-0.2925408273148371,0.3398107317251506
45189,15470,-0.0983553082375492,-0.0006971471888057
45189,15471,-0.0814264406950475,-0.1914021870588464
45189,15472,-0.0743623617634482,0.1901358938387608
45189,15473,-0.0029189986001016,-0.2446533720564948
45189,15474,-0.0254280065635718,-0.3584289219760398
45189,69921,-0.3825029046376336,-1.6609337725107336
45189,69922,-0.1260269354520703,-0.723144945798987
45189,69923,-3.0913964202084387,-7.466291363368283
45189,69924,-0.0770808088245405,-0.8583087547424156
45189,69925,0.2465101687592731,-0.0445008214542306
45189,69926,-1.8530061543971148,-7.309275687441641
45189,69927,0.2756218349864779,0.0764205517279429
45189,69928,0.0851727211383496,0.0299573124737358
45189,69929,0.0063130395277629,-0.2990583450952174
45189,69930,-0.0346444959319962,0.3171346704845203
45189,69931,-2.131193823064184,-6.570114196482672
45189,69932,0.2343118009090267,1.444060107930306
45189,69933,-0.1502287399055661,-0.2092783250089557
45189,69934,0.2181708308514987,-0.4250495951377099
45189,69935,-1.043677155392759,-0.780281133980594
45189,69936,-3.0485304625461422,-7.083877167069055
45189,69937,0.5761291003601275,-0.6066890617753471
45189,69938,0.1179700241612516,0.6591356213149022
45189,69939,-0.1022183196704687,-0.195091726217688
45189,69940,-1.69576123270296,-4.680002378394337
45189,69941,0.458292717340108,0.8198986102730222
45189,69942,0.0510672095850955,-0.7471587974363338
45189,69943,0.2435796722276889,-1.4907539366666298
45189,69944,-1.0575719523124625,-5.608598589391344
45189,69945,-0.0875408819577516,-1.2378607523536125
45189,69946,0.0189768330948363,-0.7292376020096503
45189,69947,-0.4947791358978451,-2.248319709987588
45189,69948,-1.6734661524402443,-4.866386577046793
45189,69949,0.1477657852627121,-0.7906125489667849
45189,69950,0.5329795186201892,0.3732695096619629
45189,69951,-0.2135697729223431,-0.7317873500946512
45189,69952,-0.1518684721392239,-0.7761261453277531
45189,69953,-0.1041024676846159,0.0724838579822364
45189,69954,0.318024378427497,0.3160187041248131
45189,69955,-0.054741440464784,0.3308097562922909
45189,69956,0.0670719407658206,-0.8405166339727007
45189,69957,0.3710880583299397,1.1013818636964112
45189,69958,-0.0586841570749081,-1.1934803163254677
45189,69959,0.0897637173784457,1.723948336900896
45189,69960,0.4495319665285741,0.0605803040812826
45189,69961,0.2490397660336767,-0.1227185573766509
45189,69962,0.10843698391852,-0.6912545732481463
45189,69963,-2.941709430379661,-6.091713774139409
45189,69964,-0.3290877158308221,-0.8901164804286964
45189,69965,0.4206846732818423,0.7078017043417849
45189,69966,0.2446974659346149,0.3438822232401148
45189,69967,-0.1875886532979943,-0.915348831141702
45189,69968,-0.0993434574482525,-0.9563304440902032
45189,69969,0.0157361218111597,-0.8950682032438082
45189,69970,-0.1500294925144376,-1.477468737426632
45189,69971,-0.2666733430008877,0.1235091036835512
45189,69972,-1.3177013437558711,-5.586202004688902
45189,69973,0.0486772406633053,0.4859264757898148
45189,69974,0.0550292808553515,-1.1783710370371738
45189,69975,-0.2795292274484814,-1.510316962608542
45189,69976,0.7729897650026857,0.97212311846616
45189,69977,-0.286792163831767,-1.6977112200150046
45189,69978,-0.3219748253852643,-1.8744852535918064
45189,69979,-0.258766911339587,-1.8376621800027864
45189,69980,0.2562806657709705,-0.4250783826515521
45189,69981,-0.0744958428921212,-0.2120493769973578
45189,69982,-0.3413859490009869,-0.7554717346743924
45189,69983,0.5320208936373721,0.9965943140694786
45189,69984,-0.5744195176290442,-1.1086699813098813
45189,69985,-0.0835762667623461,-0.5610086859852232
45189,69986,-0.5400085058410502,-0.8988944981482525
45189,69987,0.3106605275425945,1.1105155179350874
45189,69988,-0.0044894509792412,0.3205306171913907
45189,69989,-0.1860079219225086,-1.4926366712111478
45189,69990,-0.3587920534993161,-1.6918764707507965
45189,69991,-0.1223614929602636,0.3155143292258856
45189,69992,0.1287899270978366,-0.2500643556844218
45189,69993,0.1710100921897338,0.3715041257370998
45189,69994,0.7854690049371968,1.3597396865318436
45189,69995,-0.1204819408945859,-0.0470191821801491
45189,69996,0.387872696517416,-0.4061214182965408
45189,69997,-0.2184061150172246,-0.4997634525919847
45189,69998,0.3242027706851493,0.8542880656323616
45189,69999,-0.6754598167343177,-2.8035518401120525
45189,70000,-0.0605068071846092,0.8262252595700055
45189,70001,0.016505786292883,-0.8551401337844865
45189,70002,-0.2764493988891304,-0.1744826123695969
45189,70003,0.014565363298615,-0.2749708636324932
45189,70004,-0.5476807941490734,-1.3953807300713397
45189,70005,0.4439848596972953,0.7175412610843074
45189,70006,-2.768562743047086,-7.309275687441641
45189,70007,-1.5276914753935948,-7.005208914999399
45189,70008,-0.1175671436011876,0.4784291108675728
45189,70009,-0.4336269222898233,-1.7223230293520648
45189,70010,-0.2671721279947079,-1.6972396327110872
45189,70011,-0.7244043746404828,-2.0232231448311766
45189,70012,-0.0402005219824863,-1.1814476797489892
45189,70013,0.0559367092182766,-0.32385585110457
45189,70014,-0.0217090069545544,-0.5258805900715898
45189,70015,0.0886895921127103,0.4185194878804442
45189,70016,-1.900926793797721,-7.041950755484666
45189,70017,0.112639880147966,0.913604017611739
45189,70018,-0.4851267013964129,-2.063863693175223
45189,70019,-1.847894687932438,-4.969201733295445
45189,70020,-0.2344609434818066,-1.4586823053280793
45189,70021,-0.2321351973691143,0.0119088531557723
45189,70022,-0.2635791048119915,-0.6774823736793936
45189,70023,-0.3810384772360433,-1.5011687638847673
45189,70024,0.1424429133633671,0.6731769146743634
45189,70025,0.0451655739989338,0.0865493935955054
45189,70026,0.283869767984861,-0.1461464279768866
45189,70027,-0.150554177311076,-1.202864826146706
45189,70028,-0.0803627884534909,-1.3749120171651217
45189,70029,-0.215080141959417,-0.5746398456894874
45189,70030,-0.6776364197507537,-2.1078599038449752
45189,70031,-0.7268407853769268,-2.7827638561616603
45189,70032,-2.2765292252168905,-6.545187216926445
45189,70033,-0.1524287265415657,-2.8975855484751105
45189,70034,-0.0327012720657814,-1.4964314109401406
45189,70035,0.4950419721510349,0.7238108778489097
45189,70036,0.2894658994621335,-0.3187541464840466
45189,70037,-0.0926506715892209,0.1824269783949417
45189,70038,-0.3748634674003733,-1.1749729308422945
45189,70039,-0.2361221306810726,-0.2468293378254477
45189,70040,0.3848513561525308,0.4189820753822153
45189,70041,-0.7435513527982487,-1.1209412248164343
45189,70042,-1.7724288027175918,-7.237073018334175
45189,70043,-0.0235100023377527,-0.0487121049670889
45189,70044,-0.0837241407378877,-1.3024605201774375
45189,70045,-1.8775205761666671,-6.517345012364106
45189,70046,-0.6155127943448055,-0.9378869635832956
45189,70047,0.6578803605228839,1.1040889872103887
45189,70048,0.3046094807629882,1.077439313034278
45189,70049,-0.5026200267746604,-0.2120877136959801
45189,70050,-0.177441672585342,0.2769594909978988
45189,70051,-0.0913676581767071,-0.3080237113550768
45189,70052,-0.4795358781516743,-1.2485393183792066
45189,70053,0.0085042770735369,-1.501309086721392
45189,70054,-1.0408810134349753,-7.11332292598315
45189,70055,-0.6581626025321187,-2.608372039039981
45189,70056,-0.4589696596815766,-0.9900592326343002
45189,70057,-0.6127504384002388,-1.2172014040793615
45189,70058,-0.2103913218593586,-1.5637925701188555
45189,70059,-0.0432107522705258,-0.2593558166980261
45189,70060,-0.0781845821174611,-0.4701830677346734
45189,70061,-0.2402671600499524,-1.706411041918305
45189,70062,-0.6855875056061317,-3.183840544646777
45189,70063,0.2229656896348582,-0.2408981394654386
45189,70064,-0.5858223305500627,-7.005013529232693
45189,70065,-0.3418010513205947,-0.8928351088113988
45189,70066,-0.1153792846206201,-1.0541289963003069
45189,70067,-0.3351982960280002,-1.0861130453384698
45189,70068,0.6855369701598321,1.1491343058719117
45189,70069,-0.7654574546992673,-3.2759812751061403
45189,70070,-1.6134910187302676,-6.265136301056165
45189,70071,0.6961136654378329,0.1178142918209495
45189,70072,0.1639655577415929,0.7245641979691445
45189,70073,-0.0425288834208859,0.4410696370784283
45189,70074,-0.8636940170852591,-6.2385319567626265
45189,70075,0.0699655247665081,0.2614400718967274
45189,70076,0.1488513445841751,-0.0265874879241813
45189,70077,-0.2832268512083448,-2.381950224956076
45189,70078,0.2611632521839343,0.5508351243587299
45189,70079,-0.0359653340397061,-1.4146401303564058
45189,70080,-1.544872851351458,-7.239950765824595
45189,70081,-0.7299626388996685,-3.4372790236179576
45189,70082,-2.5179624119085395,-6.802018985268154
45189,70083,0.1635865687008296,0.3344249361427927
45189,70084,0.0221077082145129,-0.4521099656180388
45189,70085,0.3298194754470264,0.5292013932325673
45189,70086,-0.1416751231997479,0.4854633066243412
45189,70087,-0.5625992813761641,-1.517097794792227
45189,70088,-0.8125014202471662,-2.4496126621222905
45189,70089,0.2543346172148429,-0.7525381236299321
45189,70090,-0.3272021610026492,-1.9118204654591835
45189,70091,-0.7430887989280154,-5.7376099202309225
45189,70092,0.2483366316716991,0.6811992876123734
45189,70093,-0.5528617223722615,-1.9638020207948057
45189,70094,0.1411890184524356,0.7779437293271426
45189,70095,0.4481582515467416,-0.1049664172128598
45189,70096,-0.0060665935775293,0.5204332259008646
45189,70097,-0.6207651580296089,0.518002760724302
45189,70098,-0.8354168865016534,-1.1181313544465885
45189,70099,-0.467856355683297,-0.4913342238340634
45189,70100,-0.2068745345914377,0.8591679373083931
45189,70101,0.2973700668115912,0.8311720442386145
45189,70102,0.2553871630152045,0.5023648085384967
45189,70103,-0.7259240251458157,-3.747284229504814
45189,70104,-0.0371740932063998,-0.0622229785194256
45189,70105,-0.5097036881695783,-1.9899377193655483
45189,70106,-0.0861170783334721,-1.8643639455686247
45189,70107,-0.6661546848076022,-2.952479217711894
45189,70108,0.4099818665711413,0.4436748913426096
45189,70109,0.0956422651302348,-0.1988449942652908
45189,70110,0.1289731185206841,0.3082347961122503
45189,70111,-0.450814092115382,-1.239576979556707
45189,70112,-0.1163963850886429,-0.2487345398540061
45189,70113,-2.3439460429532684,-7.309275687441641
45189,70114,-0.4796572367187156,-0.4317746695710758
45189,70115,-0.7899392054700448,-0.9849371984898064
45189,70116,0.0572880907967268,0.2324702547770885
45189,70117,0.4164356588752376,0.34890461129078
45189,70118,0.0365621926124178,-0.039650051751868
45189,70119,-1.354174973568355,-6.863705665565426
45189,70120,-0.0698201265757526,-0.0797886813625159
45189,70121,-0.3902926154604519,-0.9966423791943996
45189,70122,0.269651895311738,-1.2287387598863102
45189,70123,-1.462400293271958,-5.411591811017074
45189,70124,-0.0169273334744037,0.347181657439813
45189,70125,-0.0842992839261211,-0.4136071570834854
45189,70126,0.244279403418952,0.3273048891923768
45189,70127,-0.2575714913114465,-2.763745757400111
45189,70128,-0.3089245850521244,-1.3410542431767305
45189,70129,0.0856135102502761,0.2540795831996726
45189,70130,-0.5968131328227665,-3.696735914440015
45189,70131,0.6214654027820264,0.9076237682333704
45189,70132,0.0976756020898638,-2.5917458108528337
45189,70133,0.0994504306644736,-0.6251254821762918
45189,70134,-0.0689173554926098,-0.9675996278014708
45189,70135,-2.094748166397855,-7.11332292598315
45189,70136,-0.3100819699947919,-1.0032891084721416
45189,70137,-0.2392785853177227,-0.3100009393605002
85659,29273,0.1762093302798281,-0.8381799171686883
85659,29274,-0.4989928492435635,-0.931558204004944
85659,29275,-0.6787774600253476,-0.1641620835282812
85659,29276,0.7557086190950119,-0.4689235386418466
85606,29192,-1.9752005313530911,-3.5710706491492914
85606,29193,-0.3941702726774395,-2.175333811309712
85606,29194,-0.1799106975573147,-1.7098901679671554
85606,29195,0.021780794902402,1.157128654506707
85606,29196,-0.1380894081127347,-0.8236709775616258
85606,29197,-2.4882052803840384,-3.5710706491492914
83550,26948,-0.6385649087758053,-1.406638677067513
83550,26949,0.0240555359511195,0.095307746706709
73708,24071,-0.0427031632431305,-0.0852674127144108
73708,24072,-0.0646770405500878,0.1637361086178747
73708,24073,-0.0180934299395097,0.1019243567033938
73708,24074,-0.0260643740904916,-0.3467917039882128
73708,24075,-0.0573575085660041,-0.5747469442672273
73708,24076,-0.0219121101744855,-0.2546351781904807
73708,24077,-0.025342241235534,-0.3768083410312498
73708,24078,0.0041912867065893,-0.0678541983553016
73708,24079,0.04166602531108,0.1458249172783462
73708,24080,-0.0402554219075025,-0.7429870495737865
73708,24081,0.0260283425818739,-0.118426095788195
73708,24082,0.0172512773551069,0.3173502429865882
73708,24083,0.0233063660823308,-0.1851784971942489
73708,24084,-0.0181571614808429,-0.2135897199388648
73708,24085,0.0276382155311642,-1.0249576570587593
73708,24086,-0.055062580777439,-0.1017832929893017
73708,24087,0.0153924012461839,0.175491363248697
73708,24088,0.0188674286904393,-1.4465535526380855
73708,24089,0.0038770120241414,0.3019839097583945
73708,24090,-0.0120093184843553,-0.7566090757436512
73708,24091,-0.0062714659424294,-0.105123237795121
73708,24092,0.0127945709461151,0.0345997360303839
73708,24093,-0.0566722168065012,-0.3931783349537472
73708,24094,0.0038753535825453,-0.3839913319526567
73708,24095,-0.0169295593194378,-0.5987790106521012
73708,24096,0.025393159450594,-0.5884529732173321
73708,24097,0.0184017619822965,0.2119093883025174
73708,24098,0.0208232051726161,0.3917370899790257
73708,24099,-0.0229146381192864,-0.1142684751701034
73708,24100,-0.0594080531393827,-0.6506849395471952
73708,24101,-0.0626848006738175,-0.6454705058763202
73708,24102,0.0274705934191285,-0.2544488570275316
73708,24103,0.1456234866316376,-0.2033924374453939
73708,24104,-0.2544982036814154,0.0215578522168754
73708,24105,-0.0258692062828124,0.0897935250507426
73708,24106,0.3249559374003755,0.3604913826512508
73708,24107,0.0822945200981913,-0.4518537013635638
73708,24108,-0.5340756195475543,-1.2798417850620505
73708,24109,-0.4648673054946793,-1.174658640002313
